TermBits,InChannels,ClassCount,WeightBits,DSPCount,LUT4,FF
4,6,8,4,0,3057,61
4,6,9,4,0,3394,61
4,6,10,4,0,3826,61
4,6,11,4,0,4118,61
4,6,12,4,0,4503,61
4,6,13,4,0,4888,61
4,6,14,4,0,5293,61
4,7,1,4,0,500,70
4,7,2,4,0,959,70
4,7,3,4,0,1370,70
4,7,4,4,0,1841,70
4,7,5,4,0,2262,70
4,7,6,4,0,2685,70
4,7,7,4,0,3124,70
4,7,8,4,0,3642,70
4,7,9,4,0,4096,70
4,7,10,4,0,4455,70
4,7,11,4,0,4864,70
4,7,12,4,0,5328,70
4,8,1,4,0,573,79
4,8,2,4,0,1092,79
4,8,3,4,0,1596,79
4,8,4,4,0,2111,79
4,8,5,4,0,2648,79
4,8,6,4,0,3152,79
4,8,7,4,0,3696,79
4,8,8,4,0,4134,79
4,8,9,4,0,4622,79
4,8,10,4,0,5168,79
4,8,11,4,0,5637,79
4,9,1,4,0,641,88
4,9,2,4,0,1219,88
4,9,3,4,0,1800,88
4,9,4,4,0,2360,88
4,9,5,4,0,2947,88
4,9,6,4,0,3539,88
4,9,7,4,0,4048,88
4,9,8,4,0,4655,88
4,9,9,4,0,5225,88
4,9,10,4,0,5807,88
4,10,1,4,0,727,97
4,10,2,4,0,1380,97
4,10,3,4,0,2016,97
4,10,4,4,0,2665,97
4,10,5,4,0,3266,97
4,10,6,4,0,3920,97
4,10,7,4,0,4610,97
4,10,8,4,0,5256,97
4,10,9,4,0,5846,97
4,11,1,4,0,804,106
4,11,2,4,0,1517,106
4,11,3,4,0,2244,106
4,11,4,4,0,2962,106
4,11,5,4,0,3600,106
4,11,6,4,0,4337,106
4,11,7,4,0,5004,106
4,11,8,4,0,5737,106
4,12,1,4,0,876,115
4,12,2,4,0,1646,115
4,12,3,4,0,2439,115
4,12,4,4,0,3183,115
4,12,5,4,0,3944,115
4,12,6,4,0,4706,115
4,12,7,4,0,5482,115
4,13,1,4,0,952,124
4,13,2,4,0,1793,124
4,13,3,4,0,2613,124
4,13,4,4,0,3452,124
4,13,5,4,0,4328,124
4,13,6,4,0,5063,124
4,13,7,4,0,5932,124
4,14,1,4,0,1026,133
4,14,2,4,0,1926,133
4,14,3,4,0,2844,133
4,14,4,4,0,3793,133
4,14,5,4,0,4702,133
4,14,6,4,0,5570,133
4,15,1,4,0,1090,142
4,15,2,4,0,2077,142
4,15,3,4,0,3048,142
4,15,4,4,0,3990,142
4,15,5,4,0,4951,142
4,15,6,4,0,5891,142
4,16,1,4,0,1173,151
4,16,2,4,0,2236,151
4,16,3,4,0,3307,151
4,16,4,4,0,4288,151
4,16,5,4,0,5287,151
4,17,1,4,0,1257,160
4,17,2,4,0,2361,160
4,17,3,4,0,3439,160
4,17,4,4,0,4521,160
4,17,5,4,0,5621,160
4,18,1,4,0,1310,169
4,18,2,4,0,2482,169
4,18,3,4,0,3664,169
4,18,4,4,0,4846,169
4,18,5,4,0,6050,169
4,19,1,4,0,1399,178
4,19,2,4,0,2639,178
4,19,3,4,0,3844,178
4,19,4,4,0,5063,178
4,19,5,4,0,6304,178
4,20,1,4,0,1484,187
4,20,2,4,0,2790,187
4,20,3,4,0,4078,187
4,20,4,4,0,5388,187
4,21,1,4,0,1543,196
4,21,2,4,0,2909,196
4,21,3,4,0,4303,196
4,21,4,4,0,5685,196
4,22,1,4,0,1632,205
4,22,2,4,0,3066,205
4,22,3,4,0,4504,205
4,22,4,4,0,5894,205
4,23,1,4,0,1697,214
4,23,2,4,0,3205,214
4,23,3,4,0,4702,214
4,23,4,4,0,6207,214
4,24,1,4,0,1771,223
4,24,2,4,0,3338,223
4,24,3,4,0,4906,223
4,24,4,4,0,6460,223
4,25,1,4,0,1844,232
4,25,2,4,0,3475,232
4,25,3,4,0,5104,232
4,25,4,4,0,6721,232
4,26,1,4,0,1913,241
4,26,2,4,0,3604,241
4,26,3,4,0,5297,241
4,27,1,4,0,1986,250
4,27,2,4,0,3741,250
4,27,3,4,0,5488,250
4,28,1,4,0,2058,259
4,28,2,4,0,3878,259
4,28,3,4,0,5699,259
4,29,1,4,0,2157,268
4,29,2,4,0,4042,268
4,29,3,4,0,5971,268
4,30,1,4,0,2229,277
4,30,2,4,0,4205,277
4,30,3,4,0,6200,277
4,31,1,4,0,2295,286
4,31,2,4,0,4322,286
4,31,3,4,0,6350,286
4,32,1,4,0,2370,295
4,32,2,4,0,4465,295
4,32,3,4,0,6561,295
4,1,1,5,0,89,16
4,1,2,5,0,174,16
4,1,3,5,0,261,16
4,1,4,5,0,345,16
4,1,5,5,0,420,16
4,1,6,5,0,498,16
4,1,7,5,0,595,16
4,1,8,5,0,680,16
4,1,9,5,0,743,16
4,1,10,5,0,826,16
4,1,11,5,0,899,16
4,1,12,5,0,984,16
4,1,13,5,0,1105,16
4,1,14,5,0,1139,16
4,1,15,5,0,1272,16
4,1,16,5,0,1301,16
4,1,17,5,0,1354,16
4,1,18,5,0,1424,16
4,1,19,5,0,1506,16
4,1,20,5,0,1577,16
4,1,21,5,0,1721,16
4,1,22,5,0,1664,16
4,1,23,5,0,1741,16
4,1,24,5,0,1834,16
4,1,25,5,0,2057,16
4,1,26,5,0,2052,16
4,1,27,5,0,2134,16
4,1,28,5,0,2205,16
4,1,29,5,0,2295,16
4,1,30,5,0,2455,16
4,1,31,5,0,2450,16
4,1,32,5,0,2522,16
4,2,1,5,0,175,25
4,2,2,5,0,333,25
4,2,3,5,0,494,25
4,2,4,5,0,656,25
4,2,5,5,0,802,25
4,2,6,5,0,948,25
4,2,7,5,0,1112,25
4,2,8,5,0,1261,25
4,2,9,5,0,1450,25
4,2,10,5,0,1610,25
4,2,11,5,0,1728,25
4,2,12,5,0,1875,25
4,2,13,5,0,2018,25
4,2,14,5,0,2247,25
4,2,15,5,0,2294,25
4,2,16,5,0,2438,25
4,2,17,5,0,2596,25
4,2,18,5,0,2738,25
4,2,19,5,0,2893,25
4,2,20,5,0,3036,25
4,2,21,5,0,3190,25
4,2,22,5,0,3334,25
4,2,23,5,0,3487,25
4,2,24,5,0,3631,25
4,2,25,5,0,3804,25
4,2,26,5,0,3946,25
4,2,27,5,0,4101,25
4,2,28,5,0,4244,25
4,2,29,5,0,4407,25
4,2,30,5,0,4549,25
4,2,31,5,0,4707,25
4,2,32,5,0,4851,25
4,3,1,5,0,264,34
4,3,2,5,0,498,34
4,3,3,5,0,735,34
4,3,4,5,0,978,34
4,3,5,5,0,1257,34
4,3,6,5,0,1456,34
4,3,7,5,0,1717,34
4,3,8,5,0,1919,34
4,3,9,5,0,2162,34
4,3,10,5,0,2400,34
4,3,11,5,0,2695,34
4,3,12,5,0,2893,34
4,3,13,5,0,3107,34
4,3,14,5,0,3293,34
4,3,15,5,0,3534,34
4,3,16,5,0,3792,34
4,3,17,5,0,3983,34
4,3,18,5,0,4206,34
4,3,19,5,0,4442,34
4,3,20,5,0,4666,34
4,3,21,5,0,5027,34
4,3,22,5,0,5126,34
4,3,23,5,0,5222,34
4,3,24,5,0,5705,34
4,4,1,5,0,353,43
4,4,2,5,0,672,43
4,4,3,5,0,1026,43
4,4,4,5,0,1335,43
4,4,5,5,0,1672,43
4,4,6,5,0,1964,43
4,4,7,5,0,2323,43
4,4,8,5,0,2642,43
4,4,9,5,0,3002,43
4,4,10,5,0,3252,43
4,4,11,5,0,3643,43
4,4,12,5,0,3842,43
4,4,13,5,0,4174,43
4,4,14,5,0,4483,43
4,4,15,5,0,4809,43
4,4,16,5,0,5119,43
4,4,17,5,0,5444,43
4,5,1,5,0,448,52
4,5,2,5,0,861,52
4,5,3,5,0,1281,52
4,5,4,5,0,1704,52
4,5,5,5,0,2086,52
4,5,6,5,0,2495,52
4,5,7,5,0,2850,52
4,5,8,5,0,3347,52
4,5,9,5,0,3767,52
4,5,10,5,0,4181,52
4,5,11,5,0,4532,52
4,5,12,5,0,4991,52
4,5,13,5,0,5314,52
4,6,1,5,0,534,61
4,6,2,5,0,1038,61
4,6,3,5,0,1524,61
4,6,4,5,0,1985,61
4,6,5,5,0,2515,61
4,6,6,5,0,2972,61
4,6,7,5,0,3475,61
4,6,8,5,0,3948,61
4,6,9,5,0,4469,61
4,6,10,5,0,4930,61
4,6,11,5,0,5377,61
4,7,1,5,0,641,70
4,7,2,5,0,1211,70
4,7,3,5,0,1806,70
4,7,4,5,0,2378,70
4,7,5,5,0,2969,70
4,7,6,5,0,3533,70
4,7,7,5,0,4156,70
4,7,8,5,0,4725,70
4,7,9,5,0,5144,70
4,7,10,5,0,5819,70
4,8,1,5,0,728,79
4,8,2,5,0,1398,79
4,8,3,5,0,2068,79
4,8,4,5,0,2716,79
4,8,5,5,0,3445,79
4,8,6,5,0,4024,79
4,8,7,5,0,4700,79
4,8,8,5,0,5385,79
4,9,1,5,0,815,88
4,9,2,5,0,1549,88
4,9,3,5,0,2326,88
4,9,4,5,0,3061,88
4,9,5,5,0,3834,88
4,9,6,5,0,4555,88
4,9,7,5,0,5325,88
4,10,1,5,0,937,97
4,10,2,5,0,1782,97
4,10,3,5,0,2638,97
4,10,4,5,0,3474,97
4,10,5,5,0,4248,97
4,10,6,5,0,5092,97
4,10,7,5,0,5908,97
4,11,1,5,0,1013,106
4,11,2,5,0,1941,106
4,11,3,5,0,2884,106
4,11,4,5,0,3787,106
4,11,5,5,0,4682,106
4,11,6,5,0,5569,106
4,12,1,5,0,1098,115
4,12,2,5,0,2102,115
4,12,3,5,0,3124,115
4,12,4,5,0,4080,115
4,12,5,5,0,5156,115
4,12,6,5,0,6016,115
4,13,1,5,0,1204,124
4,13,2,5,0,2299,124
4,13,3,5,0,3373,124
4,13,4,5,0,4493,124
4,13,5,5,0,5435,124
4,14,1,5,0,1291,133
4,14,2,5,0,2478,133
4,14,3,5,0,3640,133
4,14,4,5,0,4830,133
4,14,5,5,0,6059,133
4,15,1,5,0,1391,142
4,15,2,5,0,2657,142
4,15,3,5,0,3907,142
4,15,4,5,0,5187,142
4,15,5,5,0,6268,142
4,16,1,5,0,1486,151
4,16,2,5,0,2846,151
4,16,3,5,0,4238,151
4,16,4,5,0,5433,151
4,17,1,5,0,1584,160
4,17,2,5,0,3011,160
4,17,3,5,0,4445,160
4,17,4,5,0,5922,160
4,18,1,5,0,1665,169
4,18,2,5,0,3170,169
4,18,3,5,0,4592,169
4,18,4,5,0,6075,169
4,19,1,5,0,1746,178
4,19,2,5,0,3367,178
4,19,3,5,0,4850,178
4,19,4,5,0,6408,178
4,20,1,5,0,1849,187
4,20,2,5,0,3518,187
4,20,3,5,0,5222,187
4,20,4,5,0,6761,187
4,21,1,5,0,1919,196
4,21,2,5,0,3703,196
4,21,3,5,0,5519,196
4,22,1,5,0,2040,205
4,22,2,5,0,3868,205
4,22,3,5,0,5735,205
4,23,1,5,0,2121,214
4,23,2,5,0,4045,214
4,23,3,5,0,6014,214
4,24,1,5,0,2184,223
4,24,2,5,0,4166,223
4,24,3,5,0,6209,223
4,25,1,5,0,2284,232
4,25,2,5,0,4367,232
4,25,3,5,0,6494,232
4,26,1,5,0,2446,241
4,26,2,5,0,4638,241
4,26,3,5,0,6843,241
4,27,1,5,0,2515,250
4,27,2,5,0,4789,250
4,27,3,5,0,7127,250
4,28,1,5,0,2564,259
4,28,2,5,0,4890,259
4,28,3,5,0,7218,259
4,29,1,5,0,2708,268
4,29,2,5,0,5220,268
4,29,3,5,0,7728,268
4,30,1,5,0,2836,277
4,30,2,5,0,5393,277
4,31,1,5,0,2926,286
4,31,2,5,0,5564,286
4,32,1,5,0,3001,295
4,32,2,5,0,5727,295
4,1,1,6,0,99,16
4,1,2,6,0,202,16
4,1,3,6,0,310,16
4,1,4,6,0,394,16
4,1,5,6,0,492,16
4,1,6,6,0,566,16
4,1,7,6,0,668,16
4,1,8,6,0,755,16
4,1,9,6,0,855,16
4,1,10,6,0,950,16
4,1,11,6,0,1091,16
4,1,12,6,0,1121,16
4,1,13,6,0,1254,16
4,1,14,6,0,1299,16
4,1,15,6,0,1429,16
4,1,16,6,0,1532,16
4,1,17,6,0,1549,16
4,1,18,6,0,1648,16
4,1,19,6,0,1800,16
4,1,20,6,0,1806,16
4,1,21,6,0,1983,16
4,1,22,6,0,1982,16
4,1,23,6,0,2074,16
4,1,24,6,0,2301,16
4,1,25,6,0,2269,16
4,1,26,6,0,2454,16
4,1,27,6,0,2444,16
4,1,28,6,0,2638,16
4,1,29,6,0,2628,16
4,1,30,6,0,2829,16
4,1,31,6,0,2930,16
4,1,32,6,0,2889,16
4,2,1,6,0,195,25
4,2,2,6,0,361,25
4,2,3,6,0,570,25
4,2,4,6,0,745,25
4,2,5,6,0,944,25
4,2,6,6,0,1100,25
4,2,7,6,0,1269,25
4,2,8,6,0,1472,25
4,2,9,6,0,1670,25
4,2,10,6,0,1824,25
4,2,11,6,0,2020,25
4,2,12,6,0,2168,25
4,2,13,6,0,2323,25
4,2,14,6,0,2603,25
4,2,15,6,0,2751,25
4,2,16,6,0,2797,25
4,2,17,6,0,2978,25
4,2,18,6,0,3142,25
4,2,19,6,0,3473,25
4,2,20,6,0,3485,25
4,2,21,6,0,3683,25
4,2,22,6,0,3850,25
4,2,23,6,0,4027,25
4,2,24,6,0,4314,25
4,2,25,6,0,4366,25
4,2,26,6,0,4738,25
4,2,27,6,0,4871,25
4,2,28,6,0,4873,25
4,2,29,6,0,5058,25
4,2,30,6,0,5313,25
4,3,1,6,0,294,34
4,3,2,6,0,586,34
4,3,3,6,0,865,34
4,3,4,6,0,1131,34
4,3,5,6,0,1424,34
4,3,6,6,0,1668,34
4,3,7,6,0,2007,34
4,3,8,6,0,2282,34
4,3,9,6,0,2499,34
4,3,10,6,0,2804,34
4,3,11,6,0,3008,34
4,3,12,6,0,3402,34
4,3,13,6,0,3594,34
4,3,14,6,0,3859,34
4,3,15,6,0,4216,34
4,3,16,6,0,4439,34
4,3,17,6,0,4722,34
4,3,18,6,0,5024,34
4,3,19,6,0,5211,34
4,3,20,6,0,5575,34
4,4,1,6,0,409,43
4,4,2,6,0,772,43
4,4,3,6,0,1174,43
4,4,4,6,0,1556,43
4,4,5,6,0,1914,43
4,4,6,6,0,2260,43
4,4,7,6,0,2662,43
4,4,8,6,0,3005,43
4,4,9,6,0,3447,43
4,4,10,6,0,3716,43
4,4,11,6,0,4209,43
4,4,12,6,0,4615,43
4,4,13,6,0,4934,43
4,4,14,6,0,5343,43
4,5,1,6,0,511,52
4,5,2,6,0,975,52
4,5,3,6,0,1450,52
4,5,4,6,0,1933,52
4,5,5,6,0,2408,52
4,5,6,6,0,2893,52
4,5,7,6,0,3357,52
4,5,8,6,0,3806,52
4,5,9,6,0,4221,52
4,5,10,6,0,4775,52
4,5,11,6,0,5219,52
4,5,12,6,0,5764,52
4,6,1,6,0,615,61
4,6,2,6,0,1182,61
4,6,3,6,0,1777,61
4,6,4,6,0,2326,61
4,6,5,6,0,2852,61
4,6,6,6,0,3448,61
4,6,7,6,0,4017,61
4,6,8,6,0,4575,61
4,6,9,6,0,5085,61
4,6,10,6,0,5684,61
4,7,1,6,0,713,70
4,7,2,6,0,1401,70
4,7,3,6,0,2044,70
4,7,4,6,0,2711,70
4,7,5,6,0,3401,70
4,7,6,6,0,4063,70
4,7,7,6,0,4733,70
4,7,8,6,0,5400,70
4,8,1,6,0,821,79
4,8,2,6,0,1590,79
4,8,3,6,0,2369,79
4,8,4,6,0,3125,79
4,8,5,6,0,3857,79
4,8,6,6,0,4668,79
4,8,7,6,0,5452,79
4,9,1,6,0,923,88
4,9,2,6,0,1793,88
4,9,3,6,0,2657,88
4,9,4,6,0,3514,88
4,9,5,6,0,4386,88
4,9,6,6,0,5277,88
4,9,7,6,0,6077,88
4,10,1,6,0,1051,97
4,10,2,6,0,2016,97
4,10,3,6,0,2972,97
4,10,4,6,0,4015,97
4,10,5,6,0,4895,97
4,10,6,6,0,5940,97
4,11,1,6,0,1149,106
4,11,2,6,0,2195,106
4,11,3,6,0,3296,106
4,11,4,6,0,4396,106
4,11,5,6,0,5374,106
4,12,1,6,0,1244,115
4,12,2,6,0,2410,115
4,12,3,6,0,3617,115
4,12,4,6,0,4733,115
4,12,5,6,0,5898,115
4,13,1,6,0,1364,124
4,13,2,6,0,2597,124
4,13,3,6,0,3851,124
4,13,4,6,0,5082,124
4,13,5,6,0,6367,124
4,14,1,6,0,1471,133
4,14,2,6,0,2824,133
4,14,3,6,0,4178,133
4,14,4,6,0,5571,133
4,15,1,6,0,1571,142
4,15,2,6,0,3021,142
4,15,3,6,0,4457,142
4,15,4,6,0,5924,142
4,16,1,6,0,1688,151
4,16,2,6,0,3246,151
4,16,3,6,0,4770,151
4,16,4,6,0,6222,151
4,17,1,6,0,1793,160
4,17,2,6,0,3445,160
4,17,3,6,0,5082,160
4,17,4,6,0,6607,160
4,18,1,6,0,1886,169
4,18,2,6,0,3624,169
4,18,3,6,0,5397,169
4,19,1,6,0,1988,178
4,19,2,6,0,3777,178
4,19,3,6,0,5583,178
4,20,1,6,0,2096,187
4,20,2,6,0,4018,187
4,20,3,6,0,5961,187
4,21,1,6,0,2212,196
4,21,2,6,0,4219,196
4,21,3,6,0,6327,196
4,22,1,6,0,2307,205
4,22,2,6,0,4410,205
4,22,3,6,0,6552,205
4,23,1,6,0,2420,214
4,23,2,6,0,4621,214
4,23,3,6,0,6885,214
4,24,1,6,0,2553,223
4,24,2,6,0,4902,223
4,24,3,6,0,7266,223
4,25,1,6,0,2657,232
4,25,2,6,0,5129,232
4,25,3,6,0,7578,232
4,26,1,6,0,2709,241
4,26,2,6,0,5200,241
4,26,3,6,0,7693,241
4,27,1,6,0,2821,250
4,27,2,6,0,5409,250
4,28,1,6,0,2922,259
4,28,2,6,0,5608,259
4,29,1,6,0,3035,268
4,29,2,6,0,5824,268
4,30,1,6,0,3203,277
4,30,2,6,0,6163,277
4,31,1,6,0,3252,286
4,31,2,6,0,6240,286
4,32,1,6,0,3439,295
4,32,2,6,0,6533,295
4,1,1,7,0,114,16
4,1,2,7,0,212,16
4,1,3,7,0,341,16
4,1,4,7,0,435,16
4,1,5,7,0,544,16
4,1,6,7,0,628,16
4,1,7,7,0,769,16
4,1,8,7,0,862,16
4,1,9,7,0,967,16
4,1,10,7,0,1114,16
4,1,11,7,0,1228,16
4,1,12,7,0,1330,16
4,1,13,7,0,1390,16
4,1,14,7,0,1501,16
4,1,15,7,0,1601,16
4,1,16,7,0,1715,16
4,1,17,7,0,1846,16
4,1,18,7,0,1944,16
4,1,19,7,0,2056,16
4,1,20,7,0,2135,16
4,1,21,7,0,2224,16
4,1,22,7,0,2256,16
4,1,23,7,0,2361,16
4,1,24,7,0,2576,16
4,1,25,7,0,2681,16
4,1,26,7,0,2648,16
4,1,27,7,0,2889,16
4,1,28,7,0,2875,16
4,1,29,7,0,2960,16
4,1,30,7,0,3143,16
4,1,31,7,0,3162,16
4,1,32,7,0,3384,16
4,2,1,7,0,217,25
4,2,2,7,0,411,25
4,2,3,7,0,625,25
4,2,4,7,0,823,25
4,2,5,7,0,1041,25
4,2,6,7,0,1240,25
4,2,7,7,0,1454,25
4,2,8,7,0,1651,25
4,2,9,7,0,1899,25
4,2,10,7,0,2098,25
4,2,11,7,0,2299,25
4,2,12,7,0,2461,25
4,2,13,7,0,2667,25
4,2,14,7,0,2791,25
4,2,15,7,0,2998,25
4,2,16,7,0,3301,25
4,2,17,7,0,3514,25
4,2,18,7,0,3582,25
4,2,19,7,0,3785,25
4,2,20,7,0,3974,25
4,2,21,7,0,4176,25
4,2,22,7,0,4366,25
4,2,23,7,0,4567,25
4,2,24,7,0,4757,25
4,2,25,7,0,5103,25
4,2,26,7,0,5166,25
4,2,27,7,0,5369,25
4,3,1,7,0,337,34
4,3,2,7,0,656,34
4,3,3,7,0,944,34
4,3,4,7,0,1284,34
4,3,5,7,0,1606,34
4,3,6,7,0,1916,34
4,3,7,7,0,2234,34
4,3,8,7,0,2549,34
4,3,9,7,0,2845,34
4,3,10,7,0,3168,34
4,3,11,7,0,3464,34
4,3,12,7,0,3791,34
4,3,13,7,0,4068,34
4,3,14,7,0,4439,34
4,3,15,7,0,4688,34
4,3,16,7,0,5070,34
4,3,17,7,0,5359,34
4,4,1,7,0,458,43
4,4,2,7,0,874,43
4,4,3,7,0,1319,43
4,4,4,7,0,1749,43
4,4,5,7,0,2186,43
4,4,6,7,0,2604,43
4,4,7,7,0,3029,43
4,4,8,7,0,3456,43
4,4,9,7,0,3874,43
4,4,10,7,0,4250,43
4,4,11,7,0,4632,43
4,4,12,7,0,5040,43
4,4,13,7,0,5473,43
4,5,1,7,0,577,52
4,5,2,7,0,1107,52
4,5,3,7,0,1664,52
4,5,4,7,0,2170,52
4,5,5,7,0,2710,52
4,5,6,7,0,3255,52
4,5,7,7,0,3808,52
4,5,8,7,0,4353,52
4,5,9,7,0,4873,52
4,5,10,7,0,5269,52
4,5,11,7,0,5983,52
4,6,1,7,0,681,61
4,6,2,7,0,1336,61
4,6,3,7,0,1988,61
4,6,4,7,0,2615,61
4,6,5,7,0,3249,61
4,6,6,7,0,3906,61
4,6,7,7,0,4566,61
4,6,8,7,0,5178,61
4,6,9,7,0,5845,61
4,7,1,7,0,821,70
4,7,2,7,0,1589,70
4,7,3,7,0,2342,70
4,7,4,7,0,3096,70
4,7,5,7,0,3848,70
4,7,6,7,0,4587,70
4,7,7,7,0,5296,70
4,8,1,7,0,923,79
4,8,2,7,0,1830,79
4,8,3,7,0,2685,79
4,8,4,7,0,3562,79
4,8,5,7,0,4384,79
4,8,6,7,0,5258,79
4,8,7,7,0,6183,79
4,9,1,7,0,1040,88
4,9,2,7,0,2031,88
4,9,3,7,0,3003,88
4,9,4,7,0,4007,88
4,9,5,7,0,4933,88
4,9,6,7,0,5915,88
4,10,1,7,0,1186,97
4,10,2,7,0,2296,97
4,10,3,7,0,3402,97
4,10,4,7,0,4492,97
4,10,5,7,0,5562,97
4,11,1,7,0,1283,106
4,11,2,7,0,2519,106
4,11,3,7,0,3717,106
4,11,4,7,0,4901,106
4,11,5,7,0,6171,106
4,12,1,7,0,1402,115
4,12,2,7,0,2698,115
4,12,3,7,0,4050,115
4,12,4,7,0,5366,115
4,13,1,7,0,1524,124
4,13,2,7,0,2975,124
4,13,3,7,0,4407,124
4,13,4,7,0,5843,124
4,14,1,7,0,1645,133
4,14,2,7,0,3198,133
4,14,3,7,0,4755,133
4,14,4,7,0,6340,133
4,15,1,7,0,1781,142
4,15,2,7,0,3447,142
4,15,3,7,0,5022,142
4,15,4,7,0,6701,142
4,16,1,7,0,1901,151
4,16,2,7,0,3666,151
4,16,3,7,0,5332,151
4,17,1,7,0,2008,160
4,17,2,7,0,3905,160
4,17,3,7,0,5767,160
4,18,1,7,0,2131,169
4,18,2,7,0,4092,169
4,18,3,7,0,6139,169
4,19,1,7,0,2255,178
4,19,2,7,0,4317,178
4,19,3,7,0,6520,178
4,20,1,7,0,2345,187
4,20,2,7,0,4544,187
4,20,3,7,0,6688,187
4,21,1,7,0,2493,196
4,21,2,7,0,4849,196
4,21,3,7,0,7141,196
4,22,1,7,0,2584,205
4,22,2,7,0,4980,205
4,22,3,7,0,7381,205
4,23,1,7,0,2705,214
4,23,2,7,0,5209,214
4,23,3,7,0,7738,214
4,24,1,7,0,2813,223
4,24,2,7,0,5428,223
4,25,1,7,0,2983,232
4,25,2,7,0,5809,232
4,26,1,7,0,3043,241
4,26,2,7,0,5870,241
4,27,1,7,0,3171,250
4,27,2,7,0,6097,250
4,28,1,7,0,3287,259
4,28,2,7,0,6340,259
4,29,1,7,0,3488,268
4,29,2,7,0,6754,268
4,30,1,7,0,3517,277
4,30,2,7,0,6781,277
4,31,1,7,0,3733,286
4,31,2,7,0,7200,286
4,32,1,7,0,3858,295
4,32,2,7,0,7449,295
4,1,1,8,0,124,16
4,1,2,8,0,236,16
4,1,3,8,0,378,16
4,1,4,8,0,492,16
4,1,5,8,0,606,16
4,1,6,8,0,714,16
4,1,7,8,0,842,16
4,1,8,8,0,953,16
4,1,9,8,0,1097,16
4,1,10,8,0,1208,16
4,1,11,8,0,1310,16
4,1,12,8,0,1419,16
4,1,13,8,0,1513,16
4,1,14,8,0,1619,16
4,1,15,8,0,1743,16
4,1,16,8,0,1850,16
4,1,17,8,0,1973,16
4,1,18,8,0,2078,16
4,1,19,8,0,2198,16
4,1,20,8,0,2304,16
4,1,21,8,0,2423,16
4,1,22,8,0,2530,16
4,1,23,8,0,2648,16
4,1,24,8,0,2755,16
4,1,25,8,0,2893,16
4,1,26,8,0,2998,16
4,1,27,8,0,3118,16
4,1,28,8,0,3224,16
4,1,29,8,0,3352,16
4,1,30,8,0,3457,16
4,1,31,8,0,3580,16
4,1,32,8,0,3687,16
4,2,1,8,0,244,25
4,2,2,8,0,481,25
4,2,3,8,0,716,25
4,2,4,8,0,955,25
4,2,5,8,0,1178,25
4,2,6,8,0,1404,25
4,2,7,8,0,1639,25
4,2,8,8,0,1862,25
4,2,9,8,0,2138,25
4,2,10,8,0,2272,25
4,2,11,8,0,2535,25
4,2,12,8,0,2706,25
4,2,13,8,0,2920,25
4,2,14,8,0,3273,25
4,2,15,8,0,3500,25
4,2,16,8,0,3707,25
4,2,17,8,0,3810,25
4,2,18,8,0,4256,25
4,2,19,8,0,4250,25
4,2,20,8,0,4723,25
4,2,21,8,0,4942,25
4,2,22,8,0,5036,25
4,2,23,8,0,5360,25
4,3,1,8,0,369,34
4,3,2,8,0,722,34
4,3,3,8,0,1089,34
4,3,4,8,0,1429,34
4,3,5,8,0,1798,34
4,3,6,8,0,2128,34
4,3,7,8,0,2489,34
4,3,8,8,0,2864,34
4,3,9,8,0,3200,34
4,3,10,8,0,3532,34
4,3,11,8,0,3865,34
4,3,12,8,0,4168,34
4,3,13,8,0,4464,34
4,3,14,8,0,4935,34
4,3,15,8,0,5265,34
4,3,16,8,0,5653,34
4,4,1,8,0,506,43
4,4,2,8,0,978,43
4,4,3,8,0,1473,43
4,4,4,8,0,1930,43
4,4,5,8,0,2463,43
4,4,6,8,0,2918,43
4,4,7,8,0,3410,43
4,4,8,8,0,3867,43
4,4,9,8,0,4337,43
4,4,10,8,0,4854,43
4,4,11,8,0,5352,43
4,5,1,8,0,630,52
4,5,2,8,0,1251,52
4,5,3,8,0,1839,52
4,5,4,8,0,2443,52
4,5,5,8,0,2992,52
4,5,6,8,0,3647,52
4,5,7,8,0,4259,52
4,5,8,8,0,4860,52
4,5,9,8,0,5426,52
4,6,1,8,0,758,61
4,6,2,8,0,1494,61
4,6,3,8,0,2214,61
4,6,4,8,0,2912,61
4,6,5,8,0,3676,61
4,6,6,8,0,4364,61
4,6,7,8,0,5129,61
4,6,8,8,0,5749,61
4,7,1,8,0,906,70
4,7,2,8,0,1761,70
4,7,3,8,0,2595,70
4,7,4,8,0,3457,70
4,7,5,8,0,4270,70
4,7,6,8,0,5153,70
4,7,7,8,0,6062,70
4,8,1,8,0,1030,79
4,8,2,8,0,2030,79
4,8,3,8,0,3004,79
4,8,4,8,0,3959,79
4,8,5,8,0,4931,79
4,8,6,8,0,5956,79
4,9,1,8,0,1159,88
4,9,2,8,0,2267,88
4,9,3,8,0,3349,88
4,9,4,8,0,4428,88
4,9,5,8,0,5545,88
4,10,1,8,0,1316,97
4,10,2,8,0,2564,97
4,10,3,8,0,3817,97
4,10,4,8,0,5005,97
4,10,5,8,0,6154,97
4,11,1,8,0,1451,106
4,11,2,8,0,2807,106
4,11,3,8,0,4159,106
4,11,4,8,0,5510,106
4,12,1,8,0,1568,115
4,12,2,8,0,3056,115
4,12,3,8,0,4561,115
4,12,4,8,0,5987,115
4,13,1,8,0,1702,124
4,13,2,8,0,3313,124
4,13,3,8,0,4954,124
4,13,4,8,0,6556,124
4,14,1,8,0,1833,133
4,14,2,8,0,3548,133
